utt_id,speaker,reference,prediction,wer
C_042_0100_electricity_room_LAO,C_042,A szobában kápcsold le a villánt.,"Azt találhatunk, kaptad a láblin.",0.8333333333333334
C_042_1000_TV_bathroom_AOL,C_042,Hangosítsd a tévét a fürdőszobábán.,"Hát most jövődőbb, de így beidnál, hogy benned a továbbant.",1.8
C_042_0001_door_bathroom_LAO,C_042,A fürdőszobábán nyiss ki az ajtót.,A füldőtől várban éjszke az utóft.,0.6666666666666666
C_042_0010_computer_kitchen_LAO,C_042,A konyhában khapcsold be a számítógépet.,"A konyhában kaptam, csalváltam, így a gépett.",0.6666666666666666
C_042_1111_radio_livingroom_LAO,C_042,A nagyszobában válcs csatornát a rádión.,"A nősdőbbá bombát, teltenetetél.",0.8333333333333334
C_042_1000_heating_smallroom_AOL,C_042,Húzd fel a fütés a kisszobában.,Kovuti fel a füte is a géterbábán.,0.6666666666666666
C_042_0100_heating_livingroom_LAO,C_042,A nagyszobába húzd le a fütés.,A nyastok bármát kutya a főtét.,0.6666666666666666
C_042_0010_window_bathroom_AOL,C_042,Zárd be az ablakot a fürdőszobábá.,"Zsádbárzabb lakotővédőtől, párpár.",1.0
C_042_0001_vacuum_bathroom_LAO,C_042,A fürdőszobában kápcsold ki á porszívót.,a fődőcsönbár bár kapszóz ki a posztúk volt.,1.1666666666666667
C_042_1000_heating_bathroom_AOL,C_042,Húzd fel a fütés a fürdőszobában.,A belállfidés elvindőt a párn.,0.8333333333333334
C_042_1000_electricity_corridor_LAO,C_042,A fojjosón kapcsold fel a villant.,"A folygyozsón kárcsőt fel, abban látni.",0.8333333333333334
C_042_0001_washing machine_kitchen_AOL,C_042,Kapcsold be harminc fokon a mosógépet a konyhába.,"Kovtubá, hámi fúkon, a bontja, gebert, a gonyába.",0.875
C_042_0100_shutter_corridor_AOL,C_042,Húzd le a ledőnyt a fojjosón.,"Hú, lá, le, döndáll, pár értson.",1.0
C_042_0100_TV_corridor_LAO,C_042,Á fojjosón csendesítsd a tévét.,A folyóftong tanlást is a update piece.,1.2
C_042_0100_heating_corridor_LAO,C_042,A fojjosón húzd le a fűtést.,"Hát folyos, tovább idős.",1.0
C_042_0001_window_corridor_AOL,C_042,Nyisd ki az ablakot a fojjo són.,"Nyszke az ablakodás, vagy függs, és onnan.",1.0
C_042_0010_door_kitchen_LAO,C_042,A konyhában zárd be az ajtó.,A konyságban tett bárzatok.,0.8333333333333334
